"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.795348837209302,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.861157213736983,"Preprocessor1_Model1"
"3","roc_auc","binary",0.875740740740741,"Preprocessor1_Model1"
"4","tss_max","binary",0.623148148148148,"Preprocessor1_Model1"
