"","var","importance","mean","sd","min","q25","med","q75","max"
"1","sbtm",58.78,0.278928333027012,0.113481096636237,0.0781887696977374,0.309568559478427,0.320787310916838,0.330766970562491,0.355330054479568
"2","dfs",19.76,0.75754735177099,0.0425367942201769,0.710333102699447,0.736543236312469,0.743779170785822,0.775994032345607,0.821087216711607
"3","u",12.99,0.840636941559035,0.0263538828661667,0.807129038915289,0.829278675980015,0.841097139359288,0.846405786309803,0.879274067230782
"4","fish_biomass",8.46,0.896170244413629,0.0132361018444959,0.876591795399499,0.888891201282602,0.902492066314631,0.903825119039174,0.90905104003224
"5","sst",0,1,0,1,1,1,1,1
"6","tbtm",0,1,0,1,1,1,1,1
"7","mld",0,1,0,1,1,1,1,1
"8","sss",0,1,0,1,1,1,1,1
"9","v",0,1,0,1,1,1,1,1
"10","xbtm",0,1,0,1,1,1,1,1
"11","log_depth",0,1,0,1,1,1,1,1
