"","var","importance","mean","sd","min","q25","med","q75","max"
"1","brick_sst",41.46,0.347963859099601,0.0570671524949327,0.295243518663982,0.295864941607448,0.337137537433958,0.386698055503119,0.4248752422895
"2","fish_biomass",22.55,0.64537749197922,0.0614365608656842,0.555150443544831,0.612246585022217,0.674166770291242,0.675946764096093,0.70937689694172
"3","brick_depth",11.31,0.822107282519443,0.0507390410158947,0.750106315605087,0.809270627063045,0.822884991419123,0.837536084999693,0.890738393510268
"4","brick_sbtm",7.27,0.885645063878856,0.0162340045179071,0.860566834701613,0.882338989031083,0.885418301923421,0.898373268125449,0.901527925612716
"5","brick_u",6.13,0.903552544776106,0.0173667057683106,0.885399969425636,0.892585558809132,0.904355327156977,0.904386996018484,0.9310348724703
"6","brick_sss",3.59,0.943549241134058,0.00512853891852035,0.939079267876523,0.941140912585219,0.941531346925479,0.943767452049209,0.952227226233859
"7","dfs",3.35,0.947243450657204,0.00645294861060128,0.93789031241429,0.945723434004216,0.946853185683744,0.950307484878173,0.955442836305595
"8","brick_v",2.37,0.962679773911141,0.00969982447240824,0.947402002726633,0.959399786283962,0.966320336292423,0.968180988814649,0.972095755438039
"9","brick_xbtm",1.32,0.979184168259734,0.00238986509062211,0.975400284560052,0.978245014534537,0.980548610263374,0.980594903640392,0.981132028300314
"10","brick_tbtm",0.64,0.989903793097446,0.00145227413409548,0.988017554887928,0.989228068232521,0.98957201839736,0.99110069362608,0.991600630343344
"11","brick_mld",0,1,0,1,1,1,1,1
"12","log_depth",0,1,0,1,1,1,1,1
