"","var","importance","mean","sd","min","q25","med","q75","max"
"1","mld",76.46,0.40654805745185,0.0336338200590848,0.363212138199515,0.386659363478904,0.404286533293498,0.432148235431902,0.44643401685543
"2","sst",23.54,0.817300508050327,0.0158071144464547,0.799035515385852,0.812502977572256,0.813732440647181,0.818878939786172,0.842352666860175
"3","tbtm",0,1,0,1,1,1,1,1
"4","sss",0,1,0,1,1,1,1,1
"5","sbtm",0,1,0,1,1,1,1,1
"6","u",0,1,0,1,1,1,1,1
"7","v",0,1,0,1,1,1,1,1
"8","xbtm",0,1,0,1,1,1,1,1
"9","depth",0,1,0,1,1,1,1,1
"10","log_depth",0,1,0,1,1,1,1,1
"11","dfs",0,1,0,1,1,1,1,1
"12","fish_biomass",0,1,0,1,1,1,1,1
