"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",78.62,0.19757938654343,0.0745267667187638,0.117240687588628,0.120843012936382,0.218118809025739,0.257744172064815,0.273950251101587
"2","u",19.87,0.797159297594869,0.0298456899127144,0.743970843412124,0.807752344135582,0.808770549423579,0.810779690787413,0.814523060215648
"3","sst",0.77,0.992145996139069,0.00126869589076633,0.990432057502302,0.991561775553917,0.991975886081311,0.993174772969195,0.99358548858862
"4","mld",0.5,0.994889159475058,0.000399649886107952,0.994468801505993,0.994482075715619,0.994997883437126,0.995133706332147,0.995363330384403
"5","sss",0.24,0.997585534075964,0.000372861690465526,0.997269022844964,0.99726908847647,0.997421930569607,0.997907113880416,0.99806051460836
"6","tbtm",0,1,0,1,1,1,1,1
"7","sbtm",0,1,0,1,1,1,1,1
"8","v",0,0.999959756973495,8.22378034407198e-06,0.999945841666004,0.999961096510964,0.999961808253326,0.999962235164572,0.999967803272608
"9","xbtm",0,1,0,1,1,1,1,1
"10","log_depth",0,1,0,1,1,1,1,1
"11","fish_biomass",0,1,0,1,1,1,1,1
