"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.884615384615385,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.843299404253286,"Preprocessor1_Model1"
"3","roc_auc","binary",0.909059375637625,"Preprocessor1_Model1"
"4","tss_max","binary",0.689124668435013,"Preprocessor1_Model1"
