"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.920634920634921,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.975274916341339,"Preprocessor1_Model1"
"3","roc_auc","binary",0.896021505376344,"Preprocessor1_Model1"
"4","tss_max","binary",0.640698924731183,"Preprocessor1_Model1"
