"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.672438672438672,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.904351124496337,"Preprocessor1_Model1"
"3","roc_auc","binary",0.870322580645161,"Preprocessor1_Model1"
"4","tss_max","binary",0.632204301075269,"Preprocessor1_Model1"
