"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.95959595959596,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.830194966828813,"Preprocessor1_Model1"
"3","roc_auc","binary",0.881443298969072,"Preprocessor1_Model1"
"4","tss_max","binary",0.793814432989691,"Preprocessor1_Model1"
