"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.863636363636364,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.283990371245152,"Preprocessor1_Model1"
"3","roc_auc","binary",0.944624447717231,"Preprocessor1_Model1"
"4","tss_max","binary",0.764359351988218,"Preprocessor1_Model1"
