"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",0,1,0,1,1,1,1,1
"2","brick_sst",98.1,0.147003668476826,0.0284670685407607,0.117982614180401,0.127112246543328,0.137225287341316,0.166713730030344,0.185984464288741
"3","brick_tbtm",0,1,0,1,1,1,1,1
"4","brick_sss",0.01,0.99994008777944,5.76481281755949e-06,0.999933600778383,0.999934586027111,0.999941187456319,0.999945324323617,0.999945740311768
"5","brick_sbtm",0,1,0,1,1,1,1,1
"6","brick_mld",0,1,0,1,1,1,1,1
"7","dfs",1.88,0.983665751304131,0.00076502899965822,0.98257530569534,0.983179745818685,0.983949930681923,0.984306251990273,0.984317522334437
"8","brick_u",0.02,0.999847364230918,1.29104859276853e-05,0.999831533370356,0.999835541418979,0.999852958766668,0.999857464828911,0.999859322769674
"9","brick_v",0,1,0,1,1,1,1,1
"10","brick_xbtm",0,1,0,1,1,1,1,1
