"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",3.15,0.946890265284394,0.00374714359745505,0.941587930074773,0.944703610504094,0.947653060185842,0.950072508590906,0.950434217066357
"2","brick_sst",39.88,0.327138921252969,0.035719161315474,0.275801112864561,0.326531097745682,0.326594155223333,0.330043423850961,0.376724816580307
"3","brick_tbtm",0.21,0.996465681358269,0.000736992745839016,0.995299262211308,0.996336766914961,0.996558369568251,0.996888522102612,0.997245485994213
"4","brick_sss",4.13,0.930328650787369,0.0141364301670026,0.911315200581761,0.922580536920024,0.934179251076294,0.934694463402821,0.948873801955946
"5","brick_sbtm",10.72,0.819160040958556,0.0105353043869784,0.808630619052406,0.812918635742717,0.81397499809387,0.826516380556585,0.833759571347201
"6","brick_mld",1.46,0.975330727227782,0.00177455301081172,0.973577519686904,0.974445038076746,0.975171824507127,0.975180614224638,0.978278639643497
"7","dfs",35.81,0.395780628817597,0.0514901179671594,0.31512952221034,0.374364355416856,0.420078251850232,0.430975710922134,0.438355303688423
"8","vel_mag",2.35,0.96031118882732,0.00707571058733886,0.952215447220826,0.954326718956985,0.960439148657921,0.96640448602692,0.968170143273947
"9","brick_xbtm",2.28,0.9614752518548,0.00957435345438319,0.947148736343002,0.957962899426539,0.962294214351301,0.968647665836346,0.971322743316812
