"","var","importance","mean","sd","min","q25","med","q75","max"
"1","sst",42.13,0.183269658782514,0.0377530806900749,0.142655500974437,0.155263843626538,0.17543876248807,0.209585973641796,0.23340421318173
"2","log_depth",13.12,0.745546309364403,0.00766550091140682,0.739721123923209,0.739945966038863,0.740252648354826,0.752917348277813,0.754894460227305
"3","dfs",13.02,0.747556258646559,0.0215111729166401,0.730501852309191,0.732017178950026,0.739684104064209,0.752992092527494,0.782586065381874
"4","mld",7.04,0.863582624821603,0.0168586492385494,0.838444657172527,0.854418577405834,0.8707543791325,0.876281888625484,0.878013621771671
"5","v",5.7,0.889414964276315,0.00549997329890898,0.882989419970221,0.885042475692535,0.891062214163756,0.891160982866489,0.896819728688575
"6","xbtm",5.39,0.895530623319882,0.0102715079894196,0.885497220153899,0.886911453032631,0.89530368334236,0.899105795031589,0.910834965038932
"7","fish_biomass",4.39,0.914917632755348,0.00542229600048796,0.908734445139562,0.911362439214792,0.914677766286812,0.917000408626609,0.922813104508966
"8","u",4.14,0.919794063140629,0.00291401516018711,0.916381446804644,0.917126793180724,0.920914711385509,0.92136462094501,0.923182743387259
"9","sbtm",3.38,0.934500002396004,0.0036196865274545,0.929173741975577,0.933270281894399,0.934929646543168,0.936225885395588,0.938900456171289
"10","tbtm",1.69,0.967158195178249,0.00359527560197907,0.961476287123464,0.966001597504132,0.968167250802882,0.969882143159889,0.970263697300879
"11","sss",0,1,0,1,1,1,1,1
