"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.979381443298969,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.970389761341577,"Preprocessor1_Model1"
"3","roc_auc","binary",0.9375,"Preprocessor1_Model1"
"4","tss_max","binary",0.9375,"Preprocessor1_Model1"
