"","var","importance","mean","sd","min","q25","med","q75","max"
"1","brick_sst",36.32,0.409789706038981,0.0162290350759801,0.386577235568077,0.406730023277443,0.406940356158771,0.418300825064496,0.43040009012612
"2","dfs",19.15,0.688783957825478,0.0141356879037047,0.667875890579485,0.684479791663924,0.687850341753159,0.701177468754763,0.702536296376058
"3","brick_sss",10.05,0.836645075433152,0.0076930649162633,0.829043707407895,0.829088296976002,0.838806596522728,0.839098701151809,0.847188075107324
"4","brick_sbtm",8.93,0.854887059389524,0.00877740003643515,0.844611203923313,0.850342444788739,0.85319820060232,0.858516085236107,0.867767362397142
"5","fish_biomass",7.41,0.879643345449042,0.00177520818528527,0.877081331227496,0.878767009757613,0.879972898000412,0.880789908447819,0.88160557981187
"6","brick_mld",6,0.902540319143829,0.00396776943090077,0.89680712766463,0.901077016188649,0.902468547535561,0.905296090009132,0.907052814321173
"7","brick_v",3.75,0.939102659910806,0.00401973876094241,0.933457675602757,0.936439835600133,0.940932644751979,0.941520970583446,0.943162173015715
"8","log_depth",3.25,0.947149510928738,0.00172794013197884,0.945158389899733,0.945748348414881,0.947075626484911,0.948846058026965,0.948919131817202
"9","brick_xbtm",3.01,0.951070300201921,0.00141895243062,0.949530973281261,0.950632764776113,0.950637806139688,0.951178805719601,0.953371151092942
"10","brick_tbtm",1.2,0.98045580114018,0.000409889804800587,0.980143346780939,0.980164915391023,0.980347109335253,0.980476788940268,0.981146845253415
"11","brick_u",0.92,0.985117198558696,0.00124798791997431,0.983464171256415,0.984625896418062,0.984921654467256,0.985797096160067,0.986777174491679
"12","brick_depth",0,0.9999949656121,2.62931865527758e-07,0.99999478114534,0.999994788305735,0.99999483375618,0.999995022892551,0.999995401960696
