"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",96.97,-0.0193921154184153,0.0232090666066993,-0.0363941683599892,-0.0355693471539527,-0.0354007376820471,-0.00310085364345832,0.0135045297473707
"2","brick_u",1.18,0.98756958759315,8.65298822468237e-06,0.987559680231325,0.987560658727488,0.987574534024534,0.987575946846611,0.987577118135794
"3","brick_v",0.92,0.990371809005046,0.00458389367834021,0.985078906395934,0.987263472133897,0.989270492319433,0.995053936533403,0.995192237642565
"4","log_depth",0.34,0.99644260323405,0.00108850895654347,0.995296895982215,0.995769515888134,0.995965088274018,0.99735711728219,0.997824398743691
"5","fish_biomass",0.32,0.996679189771541,0.00181648443686281,0.994184248849022,0.995340083087726,0.997524746573484,0.998170197065935,0.998176673281538
"6","brick_tbtm",0.26,0.997262969711911,0.000509697436333739,0.997031578220545,0.997036040081864,0.997036218469405,0.997036274557213,0.99817473723053
"7","brick_sss",0.02,0.999833008412589,9.15951198621002e-05,0.999735808739823,0.999781704891897,0.999800322825518,0.999878904919166,0.99996830068654
"8","brick_sst",0,1,0,1,1,1,1,1
"9","brick_mld",0,1,0,1,1,1,1,1
"10","brick_sbtm",0,1,0,1,1,1,1,1
"11","brick_xbtm",0,0.999999999814769,1.83522921912888e-15,0.999999999814767,0.999999999814768,0.99999999981477,0.999999999814771,0.999999999814771
"12","brick_depth",0,1,0,1,1,1,1,1
