"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",98.94,-0.00431274252144527,0.0374145276268983,-0.0601025975134078,-0.0141552033214226,-0.00638629291878689,0.0226968074156594,0.0363835737307315
"2","sss",0.95,0.990340157459686,0.000987849996419954,0.98914153021032,0.98957136435298,0.990542517721611,0.990850550371899,0.99159482464162
"3","u",0.11,0.998929449009595,0.000128049795702388,0.998734325469822,0.998891782425897,0.998948386531569,0.998998494338242,0.999074256282445
"4","sst",0,1,0,1,1,1,1,1
"5","tbtm",0,1,0,1,1,1,1,1
"6","mld",0,1,0,1,1,1,1,1
"7","sbtm",0,1,0,1,1,1,1,1
"8","v",0,1,0,1,1,1,1,1
"9","xbtm",0,1,0,1,1,1,1,1
"10","log_depth",0,1,0,1,1,1,1,1
"11","fish_biomass",0,1,0,1,1,1,1,1
