"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.876190476190476,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.742906142955881,"Preprocessor1_Model1"
"3","roc_auc","binary",0.810588235294118,"Preprocessor1_Model1"
"4","tss_max","binary",0.552941176470588,"Preprocessor1_Model1"
