"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",64.56,0.104909864117411,0.264233295617281,-0.0210200443885453,-0.0156063205884948,-0.0155803061528465,-0.000633641933006657,0.577389633649949
"2","fish_biomass",25.24,0.65000593596964,0.236163613067361,0.283393945046933,0.578162287999811,0.694761969299344,0.801998439029468,0.891713038472641
"3","u",9.57,0.867246041728888,0.0400143991028983,0.808917054459704,0.849782871836168,0.870903227239947,0.896899737320877,0.909727317787746
"4","sbtm",0.63,0.991329653139143,0.00583006148838885,0.982131686706748,0.990007088929106,0.992508141846587,0.99448723499961,0.997514113213662
"5","sst",0,1,0,1,1,1,1,1
"6","tbtm",0,1,0,1,1,1,1,1
"7","mld",0,1,0,1,1,1,1,1
"8","sss",0,1,0,1,1,1,1,1
"9","v",0,1,0,1,1,1,1,1
"10","xbtm",0,1,0,1,1,1,1,1
"11","log_depth",0,1,0,1,1,1,1,1
