"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.928902627511592,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.953132962005958,"Preprocessor1_Model1"
"3","roc_auc","binary",0.913175743068023,"Preprocessor1_Model1"
"4","tss_max","binary",0.674326750448833,"Preprocessor1_Model1"
