"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.985074626865672,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.266500895444513,"Preprocessor1_Model1"
"3","roc_auc","binary",0.757575757575758,"Preprocessor1_Model1"
"4","tss_max","binary",0.757575757575758,"Preprocessor1_Model1"
