"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",95.27,0.0542936637085772,0.0676164086865886,0.00524494395821596,0.0169877094948282,0.0255474601627766,0.0525147103139964,0.171173494613069
"2","brick_u",2.44,0.975739437778629,0.0033058307847123,0.972679968553214,0.973676772651928,0.973804227958427,0.978416335566355,0.980119884163223
"3","brick_sst",1.67,0.983417245744505,0.00184488171975173,0.980990353773316,0.982261411701485,0.983937856492181,0.984102937551249,0.985793669204295
"4","brick_tbtm",0.46,0.995469831759777,0.00057845104501302,0.994833612852432,0.995088271424736,0.99529831477938,0.995904122720966,0.996224837021369
"5","brick_v",0.11,0.998891885753537,0.000215497507576133,0.998642541543862,0.998688882617627,0.998962404416315,0.999035342526044,0.999130257663838
"6","brick_sss",0.03,0.999718858917945,0.000117447822642415,0.999526345027251,0.999703812372381,0.999742885266473,0.999795323651085,0.999825928272535
"7","brick_xbtm",0.01,0.999861221859147,2.30746518932269e-05,0.999840345262158,0.999843333743581,0.999851184873513,0.999879204090552,0.999892041325929
"8","brick_mld",0,1,0,1,1,1,1,1
"9","brick_sbtm",0,1,0,1,1,1,1,1
"10","brick_depth",0,0.999984581005353,3.79770631130024e-06,0.999978567437613,0.999983145601965,0.999986499716745,0.999986849358983,0.999987842911461
"11","log_depth",0,1,0,1,1,1,1,1
"12","fish_biomass",0,1,0,1,1,1,1,1
