"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",84.63,0.186719701681898,0.0550887175311835,0.117481233071937,0.14072079798339,0.201999923955302,0.236671765250136,0.236724788148727
"2","v",5.43,0.94784216049712,0.0100598217382666,0.936551200504949,0.945941934670233,0.946114977299954,0.946372700398233,0.96422998961223
"3","log_depth",5.34,0.948663771009596,0.00755153021384602,0.936480978811549,0.948594276462677,0.948781708227864,0.952992836075001,0.956469055470889
"4","u",2.69,0.974112075586721,0.00947372808340266,0.959696043648908,0.969975456428332,0.977043708224533,0.980605405720714,0.983239763911116
"5","xbtm",1.9,0.981724215299124,0.00523705073615595,0.973552872233539,0.979700187089428,0.983783120351108,0.984926673425965,0.986658223395581
"6","sst",0,1,0,1,1,1,1,1
"7","tbtm",0,1,0,1,1,1,1,1
"8","mld",0,1,0,1,1,1,1,1
"9","sss",0,1,0,1,1,1,1,1
"10","sbtm",0,1,0,1,1,1,1,1
