"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.98936170212766,"Preprocessor1_Model1"
"2","boyce_cont","binary",-0.698610793645659,"Preprocessor1_Model1"
"3","roc_auc","binary",0.946236559139785,"Preprocessor1_Model1"
"4","tss_max","binary",0.935483870967742,"Preprocessor1_Model1"
