"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.979166666666667,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.891219640394489,"Preprocessor1_Model1"
"3","roc_auc","binary",0.945652173913043,"Preprocessor1_Model1"
"4","tss_max","binary",0.891304347826087,"Preprocessor1_Model1"
