"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",26.92,0.589217571546904,0.0110620007867299,0.574368026596066,0.583184059794762,0.588851622753497,0.598016538688747,0.601667609901449
"2","fish_biomass",18.28,0.72103526705829,0.00943416801297085,0.713918850033968,0.715166856667194,0.716802191035277,0.722405937193413,0.7368825003616
"3","brick_sst",16.54,0.747623698973959,0.00424206717418991,0.740331498605495,0.747607418370039,0.749256674720506,0.750335366701938,0.750587536471815
"4","brick_mld",14.2,0.783320371355507,0.00858598767961344,0.773043119032479,0.78001907541654,0.780572570187664,0.787151628859797,0.795815463281055
"5","brick_tbtm",9.32,0.85773895027257,0.0028787622932698,0.854666761574102,0.855902254821748,0.857190758237083,0.858863284351194,0.862071692378721
"6","brick_sbtm",6.12,0.906607701920854,0.00125883471021132,0.90469876112503,0.906221112073592,0.906856369428476,0.90719039957705,0.908071867400122
"7","brick_sss",5.64,0.91395425924854,0.00221911266782494,0.910295715519222,0.913381491569328,0.915265925171878,0.915380865110847,0.915447298871426
"8","brick_v",1.37,0.979092548156622,0.000770820443505913,0.977943939249389,0.978948388609752,0.978991581015214,0.979623391243816,0.979955440664941
"9","brick_xbtm",0.91,0.986173199450924,0.000350922391305953,0.985555082130158,0.98623434461221,0.986315980069877,0.986362763469583,0.986397826972793
"10","brick_u",0.61,0.990638001115338,0.000185005207462759,0.990406349868073,0.990583391679259,0.990595668084521,0.990691653911812,0.990912942033023
"11","log_depth",0.09,0.998641318199494,7.10385292388207e-05,0.998541602145343,0.998597911516914,0.998662449818486,0.998686967793534,0.998717659723192
"12","brick_depth",0.01,0.999833290256344,4.23769508568377e-06,0.99983036247387,0.999830548461959,0.99983217658599,0.999832713479213,0.99984065028069
