"","var","importance","mean","sd","min","q25","med","q75","max"
"1","brick_sst",0.63,0.992871395242272,0.00124023483405276,0.991539878068642,0.992204944545803,0.992613450368349,0.993185555402818,0.994813147825749
"2","dfs",86.57,0.0235742184292472,0.0265721703545347,-0.00172536401774765,0.00307602408621368,0.0169489454516023,0.0366310143043909,0.062940472321777
"3","vel_mag",12.8,0.855660373686381,0.00834021270356538,0.841809255010822,0.855506814267793,0.85714388700465,0.860222585198215,0.863619326950424
"4","brick_xbtm",0,1,0,1,1,1,1,1
