"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.977695167286245,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.353345455234268,"Preprocessor1_Model1"
"3","roc_auc","binary",0.990747202773588,"Preprocessor1_Model1"
"4","tss_max","binary",0.898264256286724,"Preprocessor1_Model1"
"5","brier_class","binary",0.0139080913687867,"Preprocessor1_Model1"
