"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",79.46,0.00274915676610689,0.0363833277152163,-0.0368706298624575,-0.0190242452966305,-0.00401829525506684,0.015824207133289,0.0578347471114003
"2","mld",20.54,0.742178058165803,0.10075611067387,0.57318688614052,0.739018038352938,0.761672777681972,0.816618167623653,0.82039442102993
"3","sst",0,1,0,1,1,1,1,1
"4","tbtm",0,1,0,1,1,1,1,1
"5","sss",0,1,0,1,1,1,1,1
"6","sbtm",0,1,0,1,1,1,1,1
"7","u",0,1,0,1,1,1,1,1
"8","v",0,1,0,1,1,1,1,1
"9","xbtm",0,1,0,1,1,1,1,1
"10","log_depth",0,1,0,1,1,1,1,1
