"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",24.4,0.642583011652184,0.0353221040346894,0.594748835841407,0.62621969020144,0.638916931905112,0.668815294119062,0.684214306193899
"2","sst",22.54,0.669876530482169,0.0181781673506868,0.651179044851983,0.655065348624359,0.665373176352309,0.686637668928909,0.691127413653286
"3","fish_biomass",12.51,0.816835729959511,0.016361880778049,0.802573279342882,0.805050447064801,0.813056104875681,0.820143097316528,0.843355721197663
"4","dfs",9.89,0.855222942257902,0.021056493504423,0.827927094098735,0.84092822532314,0.858824909718453,0.867525437462269,0.880909044686913
"5","v",6.98,0.897705736720585,0.00844864078373648,0.887611629625718,0.894139846340569,0.895778755950959,0.900717941923135,0.910280509762543
"6","sbtm",6.87,0.899396217069778,0.00620775411341638,0.891043171756599,0.89699153322044,0.900199756465256,0.900604999891376,0.90814162401522
"7","tbtm",5.59,0.918160330378726,0.00925470976729155,0.905813517040196,0.914539301886246,0.916353878961058,0.924235276123151,0.929859677882978
"8","u",5.56,0.918503598654667,0.0105777235708196,0.904970746595497,0.914712688671832,0.917195088463196,0.921706189269937,0.933933280272872
"9","sss",2.42,0.964625604520015,0.00237347475698872,0.96084885400986,0.964553659167967,0.964657804708792,0.965833619297735,0.967234085415721
"10","mld",1.84,0.973045196643589,0.00502569532778184,0.967325404697648,0.969882351035168,0.972933342344765,0.974555145411339,0.980529739729028
"11","xbtm",1.4,0.979498991701124,0.00310019400955038,0.975259374870015,0.978536144695813,0.978849190311802,0.981425964573172,0.983424284054819
