"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",7.24,0.966698056297977,0.000614811671565892,0.966019355850207,0.96618933629566,0.966631686230127,0.96729221846912,0.967357684644769
"2","brick_sst",21.89,0.899241194624174,0.00436361085417969,0.893991407252691,0.895098851617182,0.901215600484846,0.902816773913702,0.903083339852448
"3","brick_tbtm",14.55,0.933046545688774,0.00374879975294537,0.92918522969188,0.930208634187795,0.933107499436081,0.933997831124206,0.93873353400391
"4","brick_sss",16.85,0.922439745981214,0.00495742214698336,0.916903117689033,0.917248425913673,0.92518923343699,0.925618890012854,0.927239062853518
"5","brick_sbtm",3.57,0.983553879218285,0.000935634511819193,0.982564983887042,0.982933051947146,0.983571364790331,0.983690303805764,0.985009691661145
"6","brick_mld",18.46,0.915020862006639,0.00234760466688624,0.912074983813764,0.913260520004485,0.915569064417404,0.916286573116334,0.917913168681209
"7","dfs",8.09,0.962779452022027,0.00178847416860086,0.960624963483463,0.961958765821888,0.962762762895359,0.963049963723995,0.96550080418543
"8","brick_u",3.38,0.984451751748909,0.000718038051906118,0.983861292697322,0.98398730351813,0.984262246705204,0.984487541956739,0.985660373867149
"9","brick_v",3.51,0.983865068874934,0.000975557780921254,0.98276140330691,0.983295239097343,0.983576803357977,0.984487676766828,0.985204221845613
"10","brick_xbtm",2.47,0.988650835739021,0.000587216739827568,0.98795520898378,0.988460516544158,0.988515294771742,0.988762150290026,0.989561008105399
