"","var","importance","mean","sd","min","q25","med","q75","max"
"1","month",22.59,0.646515183356529,0.00791418496680201,0.637325682011232,0.64284538189215,0.644896720772072,0.649000086118283,0.658508045988911
"2","log_depth",7.03,0.890076505900406,0.0042147892595847,0.885427846370991,0.887626237955025,0.890113449746514,0.890565559652218,0.896649435777282
"3","brick_sst",29.07,0.545127639228639,0.00569322578372091,0.538609712468118,0.539706110788153,0.546588810367194,0.549757396378058,0.550976166141669
"4","brick_tbtm",8.31,0.869924281855535,0.00385903779653086,0.867560906399512,0.86761190394092,0.867749071421191,0.870153151275113,0.876546376240938
"5","brick_sss",0.05,0.999158813225433,5.82620891158377e-05,0.999073645646653,0.999135843999605,0.999159314758232,0.999211242535314,0.99921401918736
"6","brick_sbtm",0.24,0.996315893023573,0.000111828406171971,0.99618634299108,0.99622061769389,0.996327934855042,0.996396032654091,0.996448536923765
"7","brick_mld",0.46,0.992796896689455,0.000322676836071512,0.99246120472614,0.992548139379296,0.992741393022985,0.992986371188382,0.993247375130473
"8","dfs",32.16,0.496866973470686,0.0139033531569604,0.473526118192538,0.497244333232107,0.500478783583957,0.502802097374363,0.510283534970465
"9","vel_mag",0.09,0.998541616176411,0.000133214522254604,0.998352654718326,0.998509030452784,0.998511297392967,0.998639453670914,0.998695644647065
"10","brick_xbtm",0,1,0,1,1,1,1,1
