"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.971894832275612,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.849613281806781,"Preprocessor1_Model1"
"3","roc_auc","binary",0.877407318247472,"Preprocessor1_Model1"
"4","tss_max","binary",0.65346653827636,"Preprocessor1_Model1"
"5","brier_class","binary",0.0258196475591362,"Preprocessor1_Model1"
