"","var","importance","mean","sd","min","q25","med","q75","max"
"1","brick_sst",22.46,0.619424023413902,0.09194591233293,0.49865804276496,0.589026971339893,0.61100416308498,0.646758075815235,0.75167286406444
"2","dfs",53.28,0.0973966294016182,0.0811478076993237,0.0406286054855959,0.0451943625609268,0.0639302721528753,0.101057255249461,0.236172651559232
"3","vel_mag",23.46,0.602594732290639,0.0904717336943467,0.502217454572218,0.513301107679915,0.631878869586084,0.660741899528722,0.704834330086254
"4","brick_xbtm",0.8,0.986447937625807,0.00224198742038438,0.983827161609998,0.984743968987874,0.986263994312484,0.988441431466664,0.988963131752013
