"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.707865168539326,"Preprocessor1_Model1"
"2","boyce_cont","binary",-0.884166080200885,"Preprocessor1_Model1"
"3","roc_auc","binary",0.863636363636364,"Preprocessor1_Model1"
"4","tss_max","binary",0.863636363636364,"Preprocessor1_Model1"
