"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",0.08,0.999442295404819,6.30025464456953e-05,0.999369488161189,0.999409334602251,0.999434450513253,0.999460537109559,0.999537666637841
"2","brick_sst",30.52,0.788910295568604,0.0165105363901498,0.771299736426361,0.774609074219901,0.789572208494543,0.797939045527944,0.811131413174273
"3","brick_tbtm",0.57,0.996048936967098,0.000333831572347674,0.995555948170236,0.995934407259628,0.996120166521837,0.996174353555928,0.99645980932786
"4","brick_sss",9.92,0.931346893251636,0.00974239303083628,0.921100144363352,0.926382638253421,0.929196170187911,0.933147465804175,0.946908047649318
"5","brick_sbtm",0.11,0.999232047251688,3.07969907387698e-05,0.999190964554472,0.999211568573783,0.999242748425055,0.999245671440435,0.999269283264693
"6","brick_mld",1.34,0.990700741106896,0.0010713550659133,0.989463646391975,0.990129559475703,0.990321082536544,0.991480953333984,0.992108463796276
"7","dfs",55.92,0.613166366143216,0.0352906751999936,0.553978145920233,0.613381496284107,0.623207489456707,0.628133863152694,0.647130835902341
"8","brick_u",0.31,0.997823529602923,0.00030266104057574,0.997404933835346,0.997678289478735,0.997842412608064,0.997992917929999,0.998199094162472
"9","brick_v",1.09,0.992479426924595,0.000172922799680419,0.992289573093486,0.992356835337124,0.992489271095069,0.992524296024369,0.992737159072929
"10","brick_xbtm",0.13,0.999117596421344,7.78145227777353e-05,0.998984544531681,0.999120754173979,0.999136734802476,0.999170983481419,0.999174965117165
