"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",0,1,0,1,1,1,1,1
"2","brick_sst",5.17,0.924258359078752,0.00998011394556721,0.910526804114785,0.920317958100663,0.923013243327827,0.931085334369455,0.93634845548103
"3","brick_tbtm",3.72,0.945435010429007,0.00871549740738082,0.931159805947518,0.944670585453769,0.947263667754029,0.949935159021145,0.954145833968575
"4","brick_sss",7.24,0.893883468225319,0.00997221396120224,0.879998829600481,0.887093322242963,0.897480581041265,0.902169049868749,0.902675558373137
"5","brick_sbtm",0,1,0,1,1,1,1,1
"6","brick_mld",4.7,0.931197049043328,0.00728801860741919,0.919517968916774,0.930105319968302,0.931927734048029,0.936254853380451,0.938179368903082
"7","dfs",72.14,-0.0568405394131899,0.0172123517782128,-0.0862289008716727,-0.0563582115682649,-0.0519124703668483,-0.0470188744418965,-0.0426842398172673
"8","brick_u",0.47,0.993155533653286,0.00153145297145774,0.991881469935352,0.992368217637365,0.992469810528643,0.993326008882203,0.995732161282867
"9","brick_v",6.56,0.903914588158363,0.0212983994868418,0.876066423920429,0.891544834001851,0.902298238057544,0.922795719511404,0.926867725300587
"10","brick_xbtm",0,1,0,1,1,1,1,1
