"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.671875,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.572881532357715,"Preprocessor1_Model1"
"3","roc_auc","binary",0.657843731072077,"Preprocessor1_Model1"
"4","tss_max","binary",0.362931556632344,"Preprocessor1_Model1"
