"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.817708333333333,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.870789354035481,"Preprocessor1_Model1"
"3","roc_auc","binary",0.881284070260448,"Preprocessor1_Model1"
"4","tss_max","binary",0.602422774076318,"Preprocessor1_Model1"
