"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.862453531598513,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.873062860660025,"Preprocessor1_Model1"
"3","roc_auc","binary",0.988923435678197,"Preprocessor1_Model1"
"4","tss_max","binary",0.941054540743619,"Preprocessor1_Model1"
