"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.87037037037037,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.43626887605916,"Preprocessor1_Model1"
"3","roc_auc","binary",0.952469135802469,"Preprocessor1_Model1"
"4","tss_max","binary",0.833333333333333,"Preprocessor1_Model1"
