"","var","importance","mean","sd","min","q25","med","q75","max"
"1","mld",32.95,0.660893678825115,0.0256597921982497,0.621190081868692,0.64991769115402,0.670846706002142,0.679199916577928,0.683313998522794
"2","xbtm",22.94,0.763847066036377,0.0291299847287424,0.726577612994214,0.744263506504445,0.763943336025435,0.789877786924634,0.79457308773316
"3","u",22.38,0.769696643718963,0.0232795475271631,0.741631581123825,0.748936638676519,0.778273461616021,0.784093588846127,0.795547948332321
"4","tbtm",21.73,0.776296804086721,0.0132209602994651,0.76566376206058,0.768947253730776,0.772006228781468,0.775908596046549,0.798958179814231
"5","sst",0,1,0,1,1,1,1,1
"6","sss",0,1,0,1,1,1,1,1
"7","sbtm",0,1,0,1,1,1,1,1
"8","v",0,1,0,1,1,1,1,1
"9","log_depth",0,1,0,1,1,1,1,1
"10","dfs",0,1,0,1,1,1,1,1
