"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.957894736842105,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.624684158043128,"Preprocessor1_Model1"
"3","roc_auc","binary",0.796703296703297,"Preprocessor1_Model1"
"4","tss_max","binary",0.571428571428571,"Preprocessor1_Model1"
