"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",64.38,0.124811915376972,0.0595431763692745,0.0735881782821863,0.0968948500102194,0.101297743534221,0.126357942748565,0.225920862309668
"2","tbtm",30.9,0.579918978686522,0.0286467462925883,0.542819576766479,0.557232911292973,0.591316039811326,0.597371187890925,0.610855177670906
"3","xbtm",2.87,0.961007875469828,0.0161690087865035,0.9383288439134,0.950485144232204,0.967947556062414,0.970419145878036,0.977858687263087
"4","v",1.41,0.980835610095019,0.00445393365185514,0.973556345876284,0.979810298148354,0.982614091381761,0.983445513263738,0.984751801804959
"5","fish_biomass",0.28,0.996228173054171,0.00031067615577994,0.995769139635886,0.996136281763402,0.996285147630802,0.996330781334702,0.996619514906064
"6","log_depth",0.16,0.997875736272131,0.000215996487871268,0.997560192737116,0.99776462602275,0.997936053719284,0.998014377085895,0.998103431795608
"7","sst",0,1,0,1,1,1,1,1
"8","mld",0,1,0,1,1,1,1,1
"9","sss",0,1,0,1,1,1,1,1
"10","sbtm",0,1,0,1,1,1,1,1
"11","u",0,1,0,1,1,1,1,1
