"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.912903225806452,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.868636857220811,"Preprocessor1_Model1"
"3","roc_auc","binary",0.878139877429706,"Preprocessor1_Model1"
"4","tss_max","binary",0.62460874825745,"Preprocessor1_Model1"
