"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.846153846153846,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.900149449493227,"Preprocessor1_Model1"
"3","roc_auc","binary",0.937799043062201,"Preprocessor1_Model1"
"4","tss_max","binary",0.743221690590112,"Preprocessor1_Model1"
