"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",0,1,0,1,1,1,1,1
"2","brick_sst",40.67,0.339109977901445,0.0313204460456785,0.310966162547949,0.312509763245086,0.328467513230725,0.362495252798419,0.381111197685047
"3","brick_tbtm",18.04,0.706831492553827,0.0181361970770567,0.676088119818689,0.708536845299886,0.708929896310007,0.719883794479056,0.720718806861495
"4","brick_sss",0,1,0,1,1,1,1,1
"5","brick_sbtm",0,1,0,1,1,1,1,1
"6","brick_mld",2.15,0.965092748259126,0.00667659616144852,0.953560227680046,0.966399747012016,0.967102313823718,0.967496152225996,0.970905300553855
"7","dfs",3.62,0.941199465867192,0.0064894916740191,0.934429405321994,0.939239379154467,0.940121847060753,0.940207547462632,0.951999150336115
"8","brick_u",19.63,0.681068782870162,0.0227967655075673,0.658195110780132,0.668474079688392,0.671016582669578,0.692431032995261,0.715227108217447
"9","brick_v",15.47,0.748637760966664,0.0263478405996787,0.723165258208884,0.729213283645682,0.74487930454788,0.756339079182801,0.789591879248074
"10","brick_xbtm",0.42,0.993158044464402,0.00206907829177164,0.990677154904511,0.991623727751644,0.993131610010252,0.994705963958761,0.99565176569684
