"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",0.04,0.999558741750368,2.10392461946349e-05,0.999539948229205,0.999541194397111,0.999553832105849,0.999568536815657,0.999590197204019
"2","brick_sst",16.31,0.818067729416245,0.0221415402627461,0.797077701589179,0.807363728316393,0.807929081039224,0.824354377760829,0.853613758375599
"3","brick_tbtm",1.98,0.977930458642217,0.0018403690990245,0.976321597457172,0.976371314484337,0.977326161260279,0.979092676438999,0.9805405435703
"4","brick_sss",12.51,0.860523203501121,0.0218636797872639,0.839348354732178,0.845716558610952,0.853319692812301,0.870711580203142,0.893519831147029
"5","brick_sbtm",7.88,0.912167198054109,0.00524171135283795,0.906583352531301,0.909004030452543,0.911362963355568,0.913591909359276,0.920293734571857
"6","brick_mld",1.38,0.984665532947453,0.00107342293361866,0.983348171746689,0.983918396829252,0.984648989094688,0.98543250793658,0.985979599130058
"7","dfs",27.33,0.695189184043923,0.0152313927304244,0.673993805947446,0.687746896944169,0.694851656531594,0.708362476963839,0.710991083832569
"8","brick_u",22.05,0.754085904767991,0.0284924177580742,0.724385352566041,0.733190996110377,0.744771131042087,0.779184667652119,0.788897376469331
"9","brick_v",9.05,0.899109478826628,0.0107811599485417,0.885181649796856,0.891132027270111,0.902602233527543,0.904738061348671,0.911893422189958
"10","brick_xbtm",1.48,0.983526872348361,0.00320719058937408,0.979980866376167,0.981721867167052,0.982211788956336,0.986034016698872,0.987685822543375
