"","var","importance","mean","sd","min","q25","med","q75","max"
"1","month",2.48,0.945655544931177,0.00168327522205732,0.943615235985393,0.944332744702675,0.945955196008705,0.946622109255584,0.947752438703527
"2","log_depth",3.12,0.931530559948187,0.00096221400724314,0.930055604601797,0.931412875538081,0.931590467303464,0.931887135293222,0.93270671700437
"3","brick_sst",8.63,0.810624200886915,0.00650588327987562,0.801021218885426,0.807144306240061,0.812719395912215,0.815782838019602,0.816453245377272
"4","brick_tbtm",7.08,0.844482013216485,0.00578810899771019,0.836934581292103,0.839980623441142,0.846336161913504,0.848748976817258,0.850409722618419
"5","brick_sss",3.41,0.925098674523492,0.00184366660835733,0.922898284272218,0.923567217206192,0.925437680043721,0.926276089693549,0.927314101401781
"6","brick_sbtm",17.99,0.605101409833625,0.00974673989549516,0.595049330468851,0.595573730927169,0.605576719507613,0.613001530613538,0.616305737650951
"7","brick_mld",9.38,0.794059433497582,0.00676073176452835,0.786500783300087,0.786859909243432,0.798062132014325,0.799406292958029,0.799468049972036
"8","dfs",43.63,0.0423263577820133,0.0143653483901351,0.0178505910046009,0.0435068717016797,0.0459956577630029,0.0490617223611579,0.0552169460796251
"9","vel_mag",2.27,0.950107297047674,0.00123483667639087,0.948540025411339,0.949217804116467,0.950177969449128,0.951296105687402,0.951304580574034
"10","brick_xbtm",2.01,0.955852618715892,0.00194934668378151,0.953523097653786,0.9545814786832,0.955989026190518,0.956550769936038,0.958618721115921
