"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.9,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.875675941779634,"Preprocessor1_Model1"
"3","roc_auc","binary",0.923455854490337,"Preprocessor1_Model1"
"4","tss_max","binary",0.733232284956423,"Preprocessor1_Model1"
