"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.98330241187384,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.805067660992505,"Preprocessor1_Model1"
"3","roc_auc","binary",0.979250936329588,"Preprocessor1_Model1"
"4","tss_max","binary",0.928264669163545,"Preprocessor1_Model1"
