"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",7.74,0.889813982886637,0.00240399690289929,0.887532311981327,0.888534025953983,0.889154873674174,0.89006279870126,0.893785904122443
"2","brick_sst",14.04,0.800290939222075,0.00403329331425865,0.794353378553177,0.798351907588347,0.801422985174499,0.802655896982691,0.804670527811661
"3","brick_tbtm",0.05,0.999240991716119,1.93344021749495e-05,0.999221150955961,0.99922548037171,0.999238593262027,0.999251419689986,0.999268314300913
"4","brick_sss",6.79,0.903460420181918,0.00494567771603187,0.899285520825502,0.900084044407191,0.900287659734445,0.907973810882257,0.909671065060197
"5","brick_sbtm",50.04,0.287988322362049,0.0188756466387885,0.27639414475316,0.277340572768299,0.280968695503458,0.283911264349307,0.321326934436022
"6","brick_mld",0.72,0.989753461389928,0.00133657261912294,0.988380355357963,0.988394789957278,0.990194696513157,0.990352693786801,0.99144477133444
"7","dfs",13.59,0.806700739306362,0.00460013723534661,0.800791123122459,0.802712362477907,0.809159335590014,0.81019983662838,0.81064103871305
"8","brick_u",7.03,0.899920433839015,0.00269198481268175,0.89740443890237,0.898042208498096,0.899172704628879,0.90085582814528,0.904126989020451
"9","brick_v",0,1,0,1,1,1,1,1
"10","brick_xbtm",0,1,0,1,1,1,1,1
