"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.812903225806452,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.615977503690395,"Preprocessor1_Model1"
"3","roc_auc","binary",0.894927536231884,"Preprocessor1_Model1"
"4","tss_max","binary",0.666494133885438,"Preprocessor1_Model1"
