"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.716494845360825,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.864857896215961,"Preprocessor1_Model1"
"3","roc_auc","binary",0.828264758497317,"Preprocessor1_Model1"
"4","tss_max","binary",0.552415026833632,"Preprocessor1_Model1"
