"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",28.89,0.31148202609666,0.0282971512661223,0.268179083607085,0.312230469379056,0.313229770630077,0.316208033452379,0.347562773414702
"2","brick_tbtm",10.63,0.746638842019392,0.00972854371377313,0.739350501285238,0.741612875080291,0.742723726353601,0.746002188789726,0.763504918588107
"3","brick_mld",2.72,0.935115046187545,0.00356816712384065,0.929145373257823,0.934734339848848,0.936646084667209,0.93675392716673,0.938295505997116
"4","brick_sss",18.53,0.558337919722162,0.0143023789736721,0.538499286320357,0.549551239416184,0.56187385734406,0.567703472653164,0.574061742877047
"5","brick_sbtm",21.83,0.479642766878999,0.0192449239724276,0.459265680099821,0.459872584206474,0.488063523619841,0.488393089317178,0.502618957151679
"6","gseal",15.67,0.626446517849966,0.00784404100103444,0.616143358198963,0.62069471021532,0.628898610968949,0.631205202674414,0.635290707192184
"7","hseal",1.73,0.958784327290368,0.00285371465131893,0.955512878845064,0.957347297693814,0.958655743650611,0.959191365694615,0.963214350567735
