"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.54989816700611,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.36599088917885,"Preprocessor1_Model1"
"3","roc_auc","binary",0.868248272195641,"Preprocessor1_Model1"
"4","tss_max","binary",0.555077086656034,"Preprocessor1_Model1"
