"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",4.31,0.957980590330576,0.00247716423321473,0.95513142272435,0.95546529676996,0.959190388749644,0.960000088668127,0.960115754740798
"2","brick_sst",9.75,0.904870819725093,0.00376869179719013,0.899155610634585,0.904467649070879,0.905474689052908,0.905576682822077,0.909679467045019
"3","brick_tbtm",1.77,0.982749892379387,0.00118991750209792,0.98080288516853,0.982718885224654,0.983093432077566,0.983109941086268,0.984024318339915
"4","brick_sss",20.43,0.800710177514504,0.0308613723136854,0.756251023980452,0.783210774292697,0.814727605667896,0.815162665319485,0.834198818311992
"5","brick_sbtm",3.17,0.969062409540725,0.00290016597446829,0.965009038094884,0.968455786403189,0.968460869176447,0.97054376125071,0.972842592778396
"6","brick_mld",3.49,0.965991026598056,0.00275437633333444,0.963262589627104,0.964699950389755,0.965704642746376,0.965706484648781,0.970581465578266
"7","dfs",15.76,0.846229898913731,0.0125775419330348,0.833784699725509,0.836597577660926,0.841542893129102,0.858034871075244,0.861189452977874
"8","vel_mag",20.41,0.800861722177825,0.0093441582903618,0.790331115553455,0.793314028618344,0.801453940029327,0.80585245984976,0.813357066838241
"9","brick_xbtm",20.92,0.795885406418516,0.00750969638344262,0.786932515252091,0.79100886857083,0.794516788779659,0.802020897682845,0.804947961807155
