"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.844444444444444,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.915264454460167,"Preprocessor1_Model1"
"3","roc_auc","binary",0.5625,"Preprocessor1_Model1"
"4","tss_max","binary",0.386363636363636,"Preprocessor1_Model1"
