"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.936170212765957,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.828700221913336,"Preprocessor1_Model1"
"3","roc_auc","binary",0.962212486308872,"Preprocessor1_Model1"
"4","tss_max","binary",0.855421686746988,"Preprocessor1_Model1"
