"",".metric",".estimator",".estimate",".config"
"1","accuracy","binary",0.895582329317269,"Preprocessor1_Model1"
"2","boyce_cont","binary",0.982463310620972,"Preprocessor1_Model1"
"3","roc_auc","binary",0.919720517173828,"Preprocessor1_Model1"
"4","tss_max","binary",0.68081494057725,"Preprocessor1_Model1"
