"","var","importance","mean","sd","min","q25","med","q75","max"
"1","sbtm",54.49,0.48461016380118,0.0691164590118561,0.401020183801103,0.426302345101652,0.500406154580793,0.531522498394828,0.563799637127525
"2","tbtm",21.84,0.79344301829085,0.0406064701247261,0.743704443707199,0.776005629470572,0.777935898667722,0.825872869026454,0.843696250582302
"3","fish_biomass",13.48,0.872467105591718,0.0138053595876544,0.860150801273062,0.865284695603063,0.86842072529976,0.87271761933057,0.895761686452133
"4","u",6.82,0.93553400724153,0.00955841772057948,0.928066702586117,0.930596136930638,0.932769909652595,0.934101533537238,0.952135753501059
"5","sss",2.07,0.980426934173342,0.00135725280518418,0.979002552181508,0.979209522606648,0.980515987042537,0.981159515588208,0.982247093447807
"6","xbtm",1.3,0.987660035103829,0.00148460700375857,0.985855036953736,0.986850637019395,0.987352893446221,0.988600678864925,0.989640929234868
"7","sst",0,1,0,1,1,1,1,1
"8","mld",0,1,0,1,1,1,1,1
"9","v",0,1,0,1,1,1,1,1
"10","log_depth",0,1,0,1,1,1,1,1
"11","dfs",0,1,0,1,1,1,1,1
