"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",7.81,0.972136574973426,0.00110670080970378,0.970611594111877,0.971934142733253,0.971945190240244,0.972523662521455,0.973668285260298
"2","brick_sst",8.46,0.969807523945443,0.00345047019220624,0.964184883490575,0.968878328319291,0.971284033423145,0.972137897968671,0.972552476525535
"3","brick_tbtm",5.39,0.980764500061826,0.00128955425274365,0.979030864254618,0.979841499122067,0.981310876429846,0.981452717273032,0.982186543229566
"4","brick_sss",13.74,0.95097697094269,0.00421809661602538,0.945200501839084,0.948818591925394,0.950803019639515,0.954687431811741,0.955375309497718
"5","brick_sbtm",14.41,0.948607758249299,0.00318272160713109,0.945099613404958,0.946540247742892,0.947678619712569,0.950880941939629,0.952839368446446
"6","brick_mld",11.58,0.958676327674965,0.00365047190934034,0.954722225899215,0.956481145971908,0.957979795990206,0.959985909907163,0.964212560606331
"7","dfs",12.75,0.954534731452908,0.00206941745708886,0.952659387906558,0.953525453546757,0.953668879820521,0.954858891609645,0.957961044381059
"8","brick_u",8.61,0.969289938491053,0.00213083663463054,0.96661565347158,0.967600286143724,0.969892700999834,0.970571112525386,0.971769939314739
"9","brick_v",8.67,0.969085430501966,0.00211609519927998,0.967451702240921,0.967546401134647,0.967681289942389,0.970911198862152,0.971836560329719
"10","brick_xbtm",8.58,0.969394930216769,0.00206192920438481,0.967154630596921,0.968300559698526,0.968371448857291,0.971223747042323,0.971924264888785
