"","var","importance","mean","sd","min","q25","med","q75","max"
"1","log_depth",4.68,0.972463156192773,0.00312481888863639,0.969649121823547,0.970270798089321,0.971188381038351,0.974025582253127,0.977181897759521
"2","brick_sst",12.91,0.924079788771948,0.00813379987114664,0.917789545897751,0.919097642974008,0.919345593831778,0.927096703736813,0.937069457419392
"3","brick_tbtm",3.82,0.977571875894447,0.00340113395199819,0.973580717007974,0.97477245674512,0.978332363858156,0.979218451580206,0.981955390280778
"4","brick_sss",15.65,0.907990028756493,0.0123693204231321,0.892590946813529,0.900307273125328,0.90611676321355,0.919776138864187,0.921159021765873
"5","brick_sbtm",8.87,0.947851894780292,0.00498840266096309,0.942922263033682,0.943984015354124,0.947519120121503,0.949377047123518,0.955457028268632
"6","brick_mld",13.36,0.921467243831836,0.0112169987519836,0.908440309509449,0.91094041338603,0.926292988047272,0.927359087436783,0.934303420779647
"7","dfs",19.49,0.885406684735985,0.0130202116159974,0.86617074537617,0.883686836433438,0.884841365031152,0.890116379664858,0.902218097174309
"8","brick_u",5.32,0.968705200682228,0.00410813558555311,0.965083658524253,0.966077213928191,0.966781061708307,0.970514042545527,0.975070026704861
"9","brick_v",8.2,0.95178821398919,0.0100765495614253,0.937138010306715,0.94661519707208,0.953708950496846,0.960099090815161,0.96137982125515
"10","brick_xbtm",7.69,0.954799230878537,0.00289324430648621,0.950849854067652,0.953847280526117,0.955125906832676,0.955296412665089,0.958876700301149
