"","var","importance","mean","sd","min","q25","med","q75","max"
"1","dfs",37.92,0.748104987133776,0.0237032691619857,0.710357548630951,0.742061397271513,0.753950858469463,0.763084189805416,0.771070941491539
"2","sst",29.38,0.804829279782732,0.0203860606633446,0.7804677775307,0.79911458801503,0.803033672645176,0.804561857800782,0.836968502921971
"3","sbtm",14.17,0.9058599569328,0.00544427114986697,0.898447465009864,0.903180072436666,0.905883972426151,0.909198995309624,0.912589279481694
"4","tbtm",14.16,0.905941139807383,0.00534836081699345,0.898647831145262,0.901954232369076,0.908368714829246,0.910010862511063,0.910724058182265
"5","sss",2.34,0.984438603973814,0.00323175249658521,0.980559258877616,0.981911947560963,0.98447838631305,0.987424698458833,0.98781872865861
"6","u",0.93,0.99382721035025,0.00327107975493045,0.989027270587841,0.992492365794945,0.994448400297242,0.995490188320611,0.997677826750611
"7","fish_biomass",0.63,0.995811205642439,0.000264335349780948,0.995640022758615,0.995695659121351,0.995711975525539,0.995728043104896,0.996280327701795
"8","log_depth",0.22,0.998548189780317,0.00130622141901526,0.996260489314665,0.998703222129371,0.999076395460723,0.99932698985688,0.999373852139949
"9","mld",0.13,0.999158704119729,0.000125637250153384,0.998943214926334,0.999153566163606,0.999215294424116,0.999237530551522,0.999243914533068
"10","v",0.07,0.999561900525881,0.000156633062645666,0.999360146368534,0.999470392294838,0.999544495099164,0.999701470957475,0.999732997909394
"11","xbtm",0.05,0.999652793183246,8.0069520593736e-05,0.999565063953896,0.999611994569555,0.999623952372034,0.999692302716889,0.999770652303855
